# Region      : cellZone cz_solid_51
# Cells       : 2072
# Volume      : 2.141265e-03
# Time        	volIntegrateU
20            	7.116854e-10 -8.074919e-09 3.557669e-09
40            	6.382837e-10 -1.506557e-08 4.526692e-09
60            	5.316670e-10 -2.211548e-08 5.409818e-09
80            	3.824771e-10 -2.917250e-08 6.223770e-09
100           	1.744916e-10 -3.642552e-08 6.881764e-09
120           	-1.235102e-10 -4.404310e-08 7.299273e-09
140           	-1.015394e-09 -5.235207e-08 7.336221e-09
160           	-1.470356e-09 -6.026007e-08 6.815301e-09
180           	-2.153121e-09 -6.743516e-08 5.635403e-09
200           	-2.857795e-09 -7.335303e-08 3.757013e-09
220           	-3.279635e-09 -7.790289e-08 1.351835e-09
240           	-2.982369e-09 -8.165107e-08 -1.019770e-09
260           	-2.059716e-09 -8.548628e-08 -2.679617e-09
280           	-1.081811e-09 -8.997558e-08 -3.487981e-09
300           	-3.906844e-10 -9.519537e-08 -3.705779e-09
320           	1.960236e-11 -1.008765e-07 -3.613312e-09
340           	2.698575e-10 -1.066559e-07 -3.368221e-09
360           	4.310871e-10 -1.122102e-07 -3.043309e-09
380           	5.271719e-10 -1.172947e-07 -2.685112e-09
400           	5.732394e-10 -1.217561e-07 -2.331763e-09
420           	5.867995e-10 -1.255314e-07 -2.009536e-09
440           	5.832085e-10 -1.286296e-07 -1.732070e-09
460           	5.728702e-10 -1.311040e-07 -1.504315e-09
480           	5.631189e-10 -1.330274e-07 -1.324410e-09
500           	5.587142e-10 -1.344763e-07 -1.184916e-09
520           	5.620480e-10 -1.355197e-07 -1.074239e-09
540           	5.728810e-10 -1.362133e-07 -9.811801e-10
560           	5.909261e-10 -1.365991e-07 -8.949711e-10
580           	6.153172e-10 -1.367063e-07 -8.041339e-10
600           	6.430463e-10 -1.365537e-07 -6.998428e-10
620           	6.689559e-10 -1.361525e-07 -5.763008e-10
640           	6.868035e-10 -1.355081e-07 -4.349947e-10
660           	6.916909e-10 -1.346209e-07 -2.845240e-10
680           	6.785392e-10 -1.334815e-07 -1.386849e-10
700           	6.430156e-10 -1.320644e-07 -2.013509e-11
720           	5.984822e-10 -1.303522e-07 5.291102e-11
740           	5.629043e-10 -1.283779e-07 8.362604e-11
760           	5.380066e-10 -1.262116e-07 9.230145e-11
780           	5.164852e-10 -1.239136e-07 8.821164e-11
800           	4.979464e-10 -1.215293e-07 7.582137e-11
820           	4.822397e-10 -1.190981e-07 5.857090e-11
840           	4.691509e-10 -1.166523e-07 3.829359e-11
860           	4.605778e-10 -1.142166e-07 1.626975e-11
880           	4.564669e-10 -1.118090e-07 -5.751180e-12
900           	4.551997e-10 -1.094377e-07 -2.722046e-11
920           	4.563798e-10 -1.071050e-07 -4.753196e-11
940           	4.590477e-10 -1.048096e-07 -6.538490e-11
960           	4.621132e-10 -1.025472e-07 -8.012996e-11
980           	4.647349e-10 -1.003119e-07 -9.223503e-11
1000          	4.666272e-10 -9.809930e-08 -1.030383e-10
1020          	4.675600e-10 -9.590681e-08 -1.124103e-10
1040          	4.675274e-10 -9.373174e-08 -1.202622e-10
1060          	4.668437e-10 -9.157029e-08 -1.256000e-10
1080          	4.658327e-10 -8.941946e-08 -1.284423e-10
1100          	4.644488e-10 -8.727878e-08 -1.304959e-10
1120          	4.625287e-10 -8.514792e-08 -1.328933e-10
1140          	4.604475e-10 -8.302580e-08 -1.357008e-10
1160          	4.580628e-10 -8.091127e-08 -1.389455e-10
1180          	4.556537e-10 -7.880265e-08 -1.427389e-10
