# Region      : cellZone cz_solid_99
# Cells       : 1937
# Volume      : 2.144478e-03
# Time        	volIntegrate(U)
20            	(-2.131815e-09 -3.547418e-09 1.883884e-09)
40            	(-3.518393e-09 -3.382061e-09 2.509402e-09)
60            	(-3.686831e-09 -1.444584e-09 2.337042e-09)
80            	(-3.290757e-09 1.117158e-09 1.851516e-09)
100           	(-2.747638e-09 3.491795e-09 1.307151e-09)
120           	(-2.351495e-09 5.397516e-09 9.311784e-10)
140           	(-2.087454e-09 6.876050e-09 7.465041e-10)
160           	(-1.870734e-09 7.892593e-09 5.498098e-10)
180           	(-1.715630e-09 8.643897e-09 4.436042e-10)
200           	(-1.584565e-09 9.206071e-09 3.582602e-10)
220           	(-1.467879e-09 9.593870e-09 2.751132e-10)
240           	(-1.358152e-09 9.792052e-09 1.836293e-10)
260           	(-1.256112e-09 9.795845e-09 8.512119e-11)
280           	(-1.163030e-09 9.674876e-09 -3.543430e-12)
300           	(-1.072486e-09 9.525878e-09 -7.117750e-11)
320           	(-9.786689e-10 9.393013e-09 -1.206362e-10)
340           	(-8.771536e-10 9.280232e-09 -1.642501e-10)
360           	(-7.711079e-10 9.215321e-09 -1.999409e-10)
380           	(-6.729794e-10 9.272937e-09 -2.012062e-10)
400           	(-5.978183e-10 9.533641e-09 -1.471654e-10)
420           	(-5.563668e-10 1.004737e-08 -4.536518e-11)
440           	(-5.550110e-10 1.080863e-08 7.895161e-11)
460           	(-5.890569e-10 1.173148e-08 2.008131e-10)
480           	(-6.363358e-10 1.268069e-08 3.045097e-10)
500           	(-6.716527e-10 1.351206e-08 3.848947e-10)
520           	(-6.934367e-10 1.414284e-08 4.530722e-10)
540           	(-7.142763e-10 1.458590e-08 5.151685e-10)
560           	(-7.330242e-10 1.489008e-08 5.628711e-10)
580           	(-7.477864e-10 1.510123e-08 5.926446e-10)
600           	(-7.550684e-10 1.525796e-08 6.059432e-10)
620           	(-7.557756e-10 1.539048e-08 6.077794e-10)
640           	(-7.527655e-10 1.551910e-08 6.030087e-10)
660           	(-7.479753e-10 1.565357e-08 5.947471e-10)
680           	(-7.422749e-10 1.579608e-08 5.845651e-10)
700           	(-7.360061e-10 1.594521e-08 5.731243e-10)
720           	(-7.292698e-10 1.609912e-08 5.608768e-10)
