# Region      : cellZone cz_solid_75
# Cells       : 1988
# Volume      : 2.143043e-03
# Time        	volIntegrate(U)
20            	(9.059388e-09 -2.068492e-08 1.946090e-09)
40            	(8.371795e-09 -4.232009e-08 3.644434e-09)
60            	(4.519154e-09 -6.502203e-08 5.255784e-09)
80            	(-2.581531e-09 -8.522704e-08 5.490461e-09)
100           	(-8.834596e-09 -9.865572e-08 2.165990e-09)
120           	(-1.079360e-08 -1.040224e-07 -2.919339e-09)
140           	(-9.972111e-09 -1.021210e-07 -6.015831e-09)
160           	(-8.381246e-09 -9.758165e-08 -6.415560e-09)
180           	(-6.773082e-09 -9.171247e-08 -5.884984e-09)
200           	(-5.472714e-09 -8.551890e-08 -5.072143e-09)
220           	(-4.491027e-09 -7.935453e-08 -4.307122e-09)
240           	(-3.761994e-09 -7.331333e-08 -3.673908e-09)
260           	(-3.220408e-09 -6.739009e-08 -3.172959e-09)
280           	(-2.813613e-09 -6.154491e-08 -2.779454e-09)
300           	(-2.497108e-09 -5.573421e-08 -2.465812e-09)
320           	(-2.242536e-09 -4.991973e-08 -2.211539e-09)
340           	(-2.029481e-09 -4.407091e-08 -2.001551e-09)
360           	(-1.847234e-09 -3.816538e-08 -1.824989e-09)
380           	(-1.688018e-09 -3.219075e-08 -1.675182e-09)
400           	(-1.547026e-09 -2.614864e-08 -1.547168e-09)
420           	(-1.421814e-09 -2.005216e-08 -1.436836e-09)
440           	(-1.311107e-09 -1.391733e-08 -1.340105e-09)
460           	(-1.212970e-09 -7.758949e-09 -1.253922e-09)
480           	(-1.124896e-09 -1.586418e-09 -1.173020e-09)
500           	(-1.045299e-09 4.600268e-09 -1.093114e-09)
520           	(-9.767554e-10 1.080690e-08 -1.009312e-09)
540           	(-9.260132e-10 1.704008e-08 -9.213926e-10)
560           	(-8.993775e-10 2.330029e-08 -8.339207e-10)
580           	(-8.961630e-10 2.956641e-08 -7.542491e-10)
600           	(-9.141307e-10 3.580136e-08 -6.928033e-10)
620           	(-9.450985e-10 4.197529e-08 -6.561363e-10)
640           	(-9.812335e-10 4.806941e-08 -6.394828e-10)
660           	(-1.019371e-09 5.407379e-08 -6.375020e-10)
680           	(-1.054845e-09 5.998406e-08 -6.444114e-10)
700           	(-1.085127e-09 6.579962e-08 -6.546331e-10)
720           	(-1.110251e-09 7.152150e-08 -6.649437e-10)
740           	(-1.129773e-09 7.715130e-08 -6.739003e-10)
760           	(-1.144295e-09 8.269210e-08 -6.816958e-10)
780           	(-1.154438e-09 8.814726e-08 -6.884411e-10)
800           	(-1.161258e-09 9.352016e-08 -6.944652e-10)
820           	(-1.165170e-09 9.881309e-08 -6.999981e-10)
840           	(-1.166380e-09 1.040264e-07 -7.051659e-10)
860           	(-1.164496e-09 1.091571e-07 -7.096257e-10)
880           	(-1.159217e-09 1.141980e-07 -7.131865e-10)
900           	(-1.149650e-09 1.191373e-07 -7.152588e-10)
920           	(-1.134182e-09 1.239587e-07 -7.155661e-10)
940           	(-1.110992e-09 1.286457e-07 -7.145065e-10)
960           	(-1.080517e-09 1.331862e-07 -7.130594e-10)
980           	(-1.048496e-09 1.375814e-07 -7.100518e-10)
