# Region type : faceZone fz_solid_44
# Faces  :    1414
# Area   :    1.016463e-01
# Time        	sum(phi)
20            	1.980243e-06
40            	7.954365e-06
60            	1.246814e-05
80            	1.574860e-05
100           	1.795698e-05
120           	1.935923e-05
140           	2.218071e-05
160           	2.210459e-05
180           	2.301533e-05
200           	2.518170e-05
220           	2.974090e-05
240           	3.757344e-05
260           	4.913800e-05
280           	6.460373e-05
300           	8.393730e-05
320           	1.048192e-04
340           	1.252191e-04
360           	1.468108e-04
380           	1.713204e-04
400           	1.943716e-04
420           	2.081430e-04
440           	2.112995e-04
460           	2.087998e-04
480           	2.056260e-04
500           	2.045156e-04
520           	2.063221e-04
540           	2.106488e-04
560           	2.168220e-04
580           	2.240263e-04
600           	2.311637e-04
620           	2.381145e-04
640           	2.447576e-04
660           	2.509904e-04
680           	2.568851e-04
700           	2.624736e-04
720           	2.679379e-04
740           	2.732453e-04
760           	2.786009e-04
780           	2.842075e-04
800           	2.900629e-04
820           	2.961292e-04
840           	3.022071e-04
860           	3.079399e-04
880           	3.129780e-04
900           	3.172977e-04
920           	3.211863e-04
940           	3.248390e-04
960           	3.284508e-04
980           	3.320289e-04
1000          	3.356493e-04
1020          	3.392180e-04
1040          	3.426817e-04
1060          	3.460710e-04
1080          	3.493448e-04
1100          	3.525193e-04
1120          	3.556415e-04
1140          	3.587066e-04
1160          	3.617022e-04
1180          	3.646872e-04
1200          	3.676391e-04
1220          	3.705404e-04
1240          	3.734320e-04
1260          	3.762370e-04
1280          	3.789352e-04
1300          	3.815347e-04
1320          	3.840009e-04
1340          	3.863454e-04
1360          	3.885749e-04
1380          	3.906783e-04
1400          	3.926312e-04
1420          	3.944462e-04
1440          	3.961619e-04
1460          	3.978082e-04
1480          	3.993595e-04
1500          	4.008462e-04
1520          	4.022868e-04
1540          	4.036555e-04
1560          	4.049677e-04
1580          	4.062208e-04
1600          	4.074371e-04
1620          	4.085949e-04
1640          	4.097063e-04
1660          	4.107787e-04
1680          	4.117955e-04
1700          	4.127594e-04
1720          	4.137158e-04
1740          	4.145890e-04
1760          	4.154368e-04
1780          	4.162384e-04
1800          	4.170098e-04
1820          	4.177643e-04
1840          	4.184516e-04
1860          	4.191178e-04
1880          	4.197703e-04
1900          	4.203886e-04
