# Region      : cellZone cz_solid_15
# Cells       : 1938
# Volume      : 2.142490e-03
# Time        	volIntegrate(U)
20            	(7.761721e-09 -6.519015e-09 2.505358e-09)
40            	(6.880388e-09 -1.119596e-08 2.415820e-09)
60            	(6.302150e-09 -1.514146e-08 2.433295e-09)
80            	(5.711775e-09 -1.835518e-08 2.436342e-09)
100           	(5.037576e-09 -2.074352e-08 2.393021e-09)
120           	(4.247686e-09 -2.218321e-08 2.265411e-09)
140           	(3.290660e-09 -2.260269e-08 1.955423e-09)
160           	(2.316174e-09 -2.198470e-08 1.583069e-09)
180           	(1.527023e-09 -2.057302e-08 1.178006e-09)
200           	(8.914032e-10 -1.862017e-08 7.714380e-10)
220           	(4.240502e-10 -1.634312e-08 4.112686e-10)
240           	(1.136828e-10 -1.391578e-08 1.281849e-10)
260           	(-5.582538e-11 -1.154203e-08 -8.908159e-11)
280           	(-1.120592e-10 -9.500071e-09 -2.849860e-10)
300           	(-1.073595e-10 -7.930804e-09 -4.593388e-10)
320           	(-7.019971e-11 -6.701650e-09 -5.842818e-10)
340           	(-1.156343e-11 -5.663291e-09 -6.577191e-10)
360           	(6.680885e-11 -4.721175e-09 -6.909976e-10)
380           	(1.697978e-10 -3.816835e-09 -6.943933e-10)
400           	(2.861769e-10 -2.921245e-09 -6.821007e-10)
420           	(4.110811e-10 -2.024917e-09 -6.685200e-10)
440           	(5.585052e-10 -1.116896e-09 -6.584329e-10)
460           	(7.323351e-10 -1.810888e-10 -6.437885e-10)
480           	(9.103579e-10 7.930814e-10 -5.792814e-10)
500           	(1.025448e-09 1.821706e-09 -4.054000e-10)
520           	(1.031814e-09 2.926366e-09 -1.973731e-10)
540           	(9.807745e-10 4.029374e-09 -8.083990e-11)
560           	(9.306008e-10 5.036485e-09 -6.725553e-11)
580           	(9.052392e-10 5.917353e-09 -9.772309e-11)
600           	(8.986071e-10 6.660244e-09 -1.317807e-10)
620           	(9.022151e-10 7.258010e-09 -1.583960e-10)
640           	(9.074017e-10 7.712203e-09 -1.786488e-10)
660           	(9.095358e-10 8.034665e-09 -1.944091e-10)
680           	(9.067526e-10 8.245084e-09 -2.069515e-10)
700           	(8.996863e-10 8.368796e-09 -2.169875e-10)
720           	(8.894514e-10 8.431091e-09 -2.250215e-10)
740           	(8.773969e-10 8.453984e-09 -2.311255e-10)
760           	(8.614638e-10 8.456465e-09 -2.362825e-10)
780           	(8.408177e-10 8.455624e-09 -2.407752e-10)
800           	(8.155631e-10 8.466368e-09 -2.447975e-10)
820           	(7.856555e-10 8.500723e-09 -2.487793e-10)
840           	(7.506768e-10 8.567744e-09 -2.536154e-10)
860           	(7.109179e-10 8.672623e-09 -2.600726e-10)
880           	(6.671693e-10 8.817481e-09 -2.685364e-10)
900           	(6.204518e-10 9.001610e-09 -2.787580e-10)
920           	(5.722540e-10 9.220579e-09 -2.899234e-10)
940           	(5.240636e-10 9.466234e-09 -3.020607e-10)
960           	(4.762867e-10 9.728790e-09 -3.158791e-10)
980           	(4.263334e-10 1.000102e-08 -3.326526e-10)
