# Region type : faceZone fz_solid_35
# Faces  :    1698
# Area   :    1.016162e-01
# Time        	sum(phi)
20            	5.190903e-05
40            	4.896462e-05
60            	4.354698e-05
80            	3.563613e-05
100           	2.507009e-05
120           	1.369128e-05
140           	2.173293e-06
160           	-5.673618e-06
180           	-9.905352e-06
200           	-1.205496e-05
220           	-1.250460e-05
240           	-1.202141e-05
260           	-1.115670e-05
280           	-9.957998e-06
300           	-8.862178e-06
320           	-7.770461e-06
340           	-6.683829e-06
360           	-5.655410e-06
380           	-4.710541e-06
400           	-3.938364e-06
420           	-3.330694e-06
440           	-2.828954e-06
460           	-2.501471e-06
480           	-2.404427e-06
500           	-2.679848e-06
520           	-3.191699e-06
540           	-3.161041e-06
560           	-2.204972e-06
580           	-8.371588e-07
600           	5.816443e-07
620           	1.885819e-06
640           	3.057951e-06
660           	4.064786e-06
680           	4.911556e-06
700           	5.595582e-06
720           	6.124559e-06
740           	6.547373e-06
760           	6.839528e-06
780           	7.031700e-06
800           	7.131336e-06
820           	7.171612e-06
840           	7.120445e-06
860           	7.049039e-06
880           	6.957830e-06
900           	6.757192e-06
920           	6.606039e-06
940           	6.375803e-06
960           	6.192965e-06
980           	5.985613e-06
