# Region      : cellZone cz_solid_13
# Cells       : 1797
# Volume      : 2.142847e-03
# Time        	volIntegrate(U)
20            	(4.676594e-09 -5.758528e-09 6.266633e-09)
40            	(4.382527e-09 -1.055341e-08 5.956775e-09)
60            	(4.227434e-09 -1.518307e-08 5.949573e-09)
80            	(4.056225e-09 -1.962312e-08 5.964790e-09)
100           	(3.813957e-09 -2.379338e-08 5.955834e-09)
120           	(3.451681e-09 -2.755647e-08 5.877302e-09)
140           	(2.825287e-09 -3.049416e-08 5.492889e-09)
160           	(2.101060e-09 -3.261083e-08 5.063024e-09)
180           	(1.370302e-09 -3.373569e-08 4.399170e-09)
200           	(6.816500e-10 -3.380668e-08 3.549161e-09)
220           	(1.298854e-10 -3.288698e-08 2.599814e-09)
240           	(-2.445595e-10 -3.121983e-08 1.679657e-09)
260           	(-4.618865e-10 -2.914840e-08 9.061883e-10)
280           	(-5.598211e-10 -2.695983e-08 3.250246e-10)
300           	(-5.720670e-10 -2.482339e-08 -7.888580e-11)
320           	(-5.258800e-10 -2.280959e-08 -3.379719e-10)
340           	(-4.454924e-10 -2.092232e-08 -4.784474e-10)
360           	(-3.519048e-10 -1.916338e-08 -5.281402e-10)
380           	(-2.450471e-10 -1.766067e-08 -5.200223e-10)
400           	(-1.318537e-10 -1.647377e-08 -4.738316e-10)
420           	(-1.523804e-11 -1.550338e-08 -4.000892e-10)
440           	(1.005705e-10 -1.464465e-08 -3.026620e-10)
460           	(2.115999e-10 -1.382457e-08 -1.896579e-10)
480           	(3.181848e-10 -1.301129e-08 -6.751584e-11)
500           	(4.266670e-10 -1.220938e-08 5.959134e-11)
520           	(5.476328e-10 -1.145359e-08 1.920688e-10)
540           	(6.974683e-10 -1.082052e-08 3.327831e-10)
560           	(8.778111e-10 -1.039363e-08 4.770941e-10)
580           	(1.051605e-09 -1.020903e-08 6.349317e-10)
600           	(1.160385e-09 -1.021975e-08 8.143756e-10)
620           	(1.175278e-09 -1.033193e-08 1.005032e-09)
640           	(1.111646e-09 -1.046529e-08 1.175850e-09)
660           	(1.014978e-09 -1.060766e-08 1.290013e-09)
680           	(9.360686e-10 -1.080156e-08 1.330726e-09)
700           	(8.949048e-10 -1.107122e-08 1.313460e-09)
720           	(8.835495e-10 -1.143277e-08 1.263169e-09)
740           	(8.890134e-10 -1.190382e-08 1.199934e-09)
760           	(8.979586e-10 -1.249284e-08 1.135171e-09)
780           	(9.041068e-10 -1.319316e-08 1.073643e-09)
800           	(9.058890e-10 -1.398804e-08 1.017639e-09)
820           	(9.033911e-10 -1.485759e-08 9.678291e-10)
840           	(8.966839e-10 -1.578393e-08 9.226633e-10)
860           	(8.863177e-10 -1.675189e-08 8.807406e-10)
880           	(8.730968e-10 -1.774784e-08 8.412655e-10)
900           	(8.573295e-10 -1.875977e-08 8.038812e-10)
920           	(8.395258e-10 -1.977705e-08 7.683850e-10)
940           	(8.205600e-10 -2.079198e-08 7.344540e-10)
