# Region      : cellZone cz_solid_6
# Cells       : 1960
# Volume      : 2.143230e-03
# Time        	volIntegrateU
20            	-3.404931e-09 -3.336361e-09 2.098210e-10
40            	-3.256636e-09 -5.750958e-09 4.041409e-10
60            	-3.446334e-09 -8.123450e-09 5.297137e-10
80            	-3.662392e-09 -1.057417e-08 6.402286e-10
100           	-3.884192e-09 -1.321926e-08 7.426130e-10
120           	-4.104160e-09 -1.613502e-08 8.368017e-10
140           	-4.400907e-09 -1.943216e-08 9.111174e-10
160           	-4.666537e-09 -2.315597e-08 9.976890e-10
180           	-4.882133e-09 -2.728526e-08 1.066163e-09
200           	-5.081678e-09 -3.178875e-08 1.125155e-09
220           	-5.258955e-09 -3.662630e-08 1.175388e-09
240           	-5.410175e-09 -4.175011e-08 1.217582e-09
260           	-5.531922e-09 -4.711122e-08 1.252165e-09
280           	-5.627980e-09 -5.266610e-08 1.281448e-09
300           	-5.694668e-09 -5.836870e-08 1.309242e-09
320           	-5.720691e-09 -6.415556e-08 1.339331e-09
340           	-5.687131e-09 -6.992947e-08 1.372195e-09
360           	-5.585085e-09 -7.557067e-08 1.395761e-09
380           	-5.418043e-09 -8.099864e-08 1.396161e-09
400           	-5.185347e-09 -8.618769e-08 1.384230e-09
420           	-4.889035e-09 -9.109214e-08 1.380574e-09
440           	-4.556850e-09 -9.563926e-08 1.394640e-09
460           	-4.236993e-09 -9.978960e-08 1.419879e-09
480           	-3.971799e-09 -1.035755e-07 1.444172e-09
500           	-3.777719e-09 -1.070866e-07 1.460028e-09
520           	-3.647795e-09 -1.104222e-07 1.466161e-09
540           	-3.564129e-09 -1.136570e-07 1.463737e-09
560           	-3.509215e-09 -1.168324e-07 1.455015e-09
580           	-3.469711e-09 -1.199657e-07 1.442599e-09
600           	-3.436064e-09 -1.230603e-07 1.428971e-09
620           	-3.402291e-09 -1.261141e-07 1.415105e-09
640           	-3.364835e-09 -1.291238e-07 1.401147e-09
660           	-3.321347e-09 -1.320869e-07 1.386600e-09
680           	-3.270178e-09 -1.350002e-07 1.370818e-09
700           	-3.209893e-09 -1.378596e-07 1.352983e-09
720           	-3.139489e-09 -1.406592e-07 1.332899e-09
740           	-3.058044e-09 -1.433923e-07 1.310966e-09
