# Region type : faceZone fz_solid_89
# Faces  :    1698
# Area   :    1.017152e-01
# Time        	sum(phi)
20            	-2.389048e-06
40            	1.930218e-05
60            	3.619987e-05
80            	5.832188e-05
100           	8.445002e-05
120           	1.083197e-04
140           	1.404816e-04
160           	1.581695e-04
180           	1.723609e-04
200           	1.862523e-04
220           	2.091706e-04
240           	1.966038e-04
260           	1.385985e-04
280           	5.580152e-05
300           	-2.150651e-05
320           	-7.140709e-05
340           	-9.600385e-05
360           	-1.009075e-04
380           	-1.002602e-04
400           	-9.725252e-05
420           	-9.241820e-05
440           	-8.518021e-05
460           	-7.544497e-05
480           	-6.193219e-05
500           	-5.048196e-05
520           	-4.155693e-05
540           	-3.413666e-05
560           	-2.787276e-05
580           	-2.266577e-05
600           	-1.836600e-05
620           	-1.423949e-05
640           	-8.640445e-06
660           	-3.589795e-06
680           	1.143777e-07
700           	3.819279e-06
720           	7.330856e-06
740           	1.012246e-05
760           	1.270735e-05
780           	1.538376e-05
800           	1.806396e-05
820           	2.073138e-05
840           	2.344656e-05
860           	2.624271e-05
880           	2.908337e-05
900           	3.184602e-05
920           	3.439584e-05
940           	3.671603e-05
960           	3.878571e-05
980           	4.074026e-05
1000          	4.262194e-05
1020          	4.430424e-05
1040          	4.581516e-05
1060          	4.701320e-05
1080          	4.793952e-05
1100          	4.875000e-05
1120          	4.965198e-05
1140          	5.059988e-05
1160          	5.154801e-05
1180          	5.273509e-05
1200          	5.410659e-05
1220          	5.537864e-05
1240          	5.645909e-05
1260          	5.733588e-05
1280          	5.796808e-05
1300          	5.835395e-05
1320          	5.854120e-05
1340          	5.857938e-05
1360          	5.849591e-05
1380          	5.834014e-05
1400          	5.811367e-05
1420          	5.783841e-05
1440          	5.753213e-05
1460          	5.718832e-05
1480          	5.682252e-05
1500          	5.644935e-05
1520          	5.607388e-05
1540          	5.567990e-05
1560          	5.528902e-05
1580          	5.491115e-05
1600          	5.457551e-05
1620          	5.424188e-05
1640          	5.392070e-05
1660          	5.361728e-05
1680          	5.332040e-05
1700          	5.303504e-05
1720          	5.278842e-05
1740          	5.257227e-05
1760          	5.239696e-05
1780          	5.225218e-05
1800          	5.215217e-05
1820          	5.209284e-05
1840          	5.205048e-05
1860          	5.202856e-05
1880          	5.204092e-05
1900          	5.206418e-05
