# Region      : cellZone cz_solid_56
# Cells       : 1793
# Volume      : 2.142095e-03
# Time        	volIntegrate(U)
20            	(5.043369e-09 -1.460491e-08 1.396694e-09)
40            	(3.395881e-09 -2.182823e-08 2.290567e-09)
60            	(1.022394e-09 -2.246729e-08 2.300172e-09)
80            	(-1.158524e-09 -1.702535e-08 1.414270e-09)
100           	(-2.549650e-09 -8.253639e-09 3.355571e-10)
120           	(-3.174225e-09 1.211488e-09 -4.562480e-10)
140           	(-3.430966e-09 9.709951e-09 -8.934877e-10)
160           	(-3.233567e-09 1.672827e-08 -1.136909e-09)
180           	(-2.878191e-09 2.228297e-08 -1.179345e-09)
200           	(-2.495901e-09 2.660416e-08 -1.149329e-09)
220           	(-2.130172e-09 2.997182e-08 -1.089203e-09)
240           	(-1.801515e-09 3.263886e-08 -1.017361e-09)
260           	(-1.516058e-09 3.481812e-08 -9.460883e-10)
280           	(-1.272845e-09 3.667282e-08 -8.790885e-10)
300           	(-1.063648e-09 3.832331e-08 -8.171768e-10)
320           	(-8.823458e-10 3.985591e-08 -7.613101e-10)
340           	(-7.193506e-10 4.133231e-08 -7.126767e-10)
360           	(-5.674938e-10 4.279816e-08 -6.725068e-10)
380           	(-4.206491e-10 4.428816e-08 -6.404828e-10)
400           	(-2.776021e-10 4.582919e-08 -6.151373e-10)
420           	(-1.395304e-10 4.743891e-08 -5.937869e-10)
440           	(-6.689602e-12 4.912798e-08 -5.725912e-10)
460           	(1.168897e-10 5.089633e-08 -5.446425e-10)
480           	(2.263013e-10 5.272834e-08 -5.011854e-10)
500           	(3.124479e-10 5.458718e-08 -4.391395e-10)
520           	(3.682232e-10 5.642066e-08 -3.690872e-10)
540           	(3.928178e-10 5.817163e-08 -3.086497e-10)
560           	(3.906922e-10 5.979807e-08 -2.662208e-10)
580           	(3.701274e-10 6.128406e-08 -2.400422e-10)
600           	(3.379847e-10 6.263861e-08 -2.253770e-10)
620           	(3.003803e-10 6.388371e-08 -2.173580e-10)
640           	(2.602963e-10 6.504465e-08 -2.125173e-10)
660           	(2.193492e-10 6.614513e-08 -2.092663e-10)
680           	(1.786848e-10 6.720555e-08 -2.069316e-10)
700           	(1.391700e-10 6.824179e-08 -2.054708e-10)
720           	(1.015028e-10 6.926489e-08 -2.049697e-10)
740           	(6.661836e-11 7.028106e-08 -2.051327e-10)
760           	(3.480070e-11 7.129347e-08 -2.055972e-10)
780           	(6.577176e-12 7.230284e-08 -2.058114e-10)
800           	(-1.796317e-11 7.330889e-08 -2.053423e-10)
820           	(-3.867841e-11 7.431230e-08 -2.039070e-10)
840           	(-5.621358e-11 7.531636e-08 -2.014714e-10)
860           	(-7.105869e-11 7.632711e-08 -1.981576e-10)
880           	(-8.455225e-11 7.735335e-08 -1.947997e-10)
900           	(-9.816003e-11 7.840500e-08 -1.919736e-10)
920           	(-1.134677e-10 7.948971e-08 -1.900138e-10)
940           	(-1.310768e-10 8.061065e-08 -1.889121e-10)
960           	(-1.508407e-10 8.176623e-08 -1.886999e-10)
980           	(-1.723202e-10 8.295182e-08 -1.892935e-10)
1000          	(-1.953787e-10 8.416119e-08 -1.903800e-10)
1020          	(-2.198139e-10 8.538762e-08 -1.913656e-10)
1040          	(-2.451881e-10 8.662334e-08 -1.914579e-10)
1060          	(-2.703689e-10 8.786015e-08 -1.902456e-10)
1080          	(-2.945156e-10 8.908997e-08 -1.876857e-10)
1100          	(-3.172055e-10 9.030598e-08 -1.843661e-10)
1120          	(-3.384621e-10 9.150221e-08 -1.807375e-10)
1140          	(-3.579272e-10 9.267367e-08 -1.769943e-10)
